size,run,sec_size,num_gates,process_time,initial_rss,final_rss
679,1,5,101710,20.765625,124821504,143917056
679,1,6,101844,19.3125,129974272,144588800
679,2,5,101848,20.40625,130850816,145022976
679,2,6,101947,20.0625,130809856,144953344
679,3,5,101735,19.375,131059712,144404480
679,3,6,101858,18.625,131584000,144592896
679,4,5,101824,20.75,124616704,144052224
679,4,6,101885,19.359375,130015232,144072704
679,5,5,101774,20.171875,130469888,143736832
679,5,6,101839,20.0625,130633728,144596992
679,6,5,101867,19.53125,131440640,144719872
679,6,6,101872,18.96875,131518464,144633856
679,7,5,101815,20.734375,124616704,144052224
679,7,6,101871,19.609375,129716224,144203776
679,8,5,101811,20.359375,129921024,144490496
679,8,6,101950,19.84375,130572288,144355328
679,9,5,101772,19.453125,130789376,144613376
679,9,6,101808,18.921875,131117056,144654336
679,10,5,101656,20.8125,124735488,144277504
679,10,6,101773,19.375,129818624,144646144
679,11,5,101711,20.421875,130695168,144449536
679,11,6,101837,20.421875,130932736,143990784
679,12,5,101845,19.421875,130953216,144531456
679,12,6,101927,18.875,131194880,144490496
679,13,5,101833,20.734375,124796928,143958016
679,13,6,101876,19.4375,129863680,143958016
679,14,5,101882,20.109375,130551808,144252928
679,14,6,101838,19.921875,130510848,144949248
679,15,5,101676,20.28125,130863104,144699392
679,15,6,101773,18.796875,131051520,144867328
679,16,5,101645,20.84375,124973056,144347136
679,16,6,101824,19.734375,130043904,144580608
679,17,5,101832,20.046875,130682880,145166336
679,17,6,101979,20.0,130801664,144879616
679,18,5,101792,19.484375,131026944,145170432
679,18,6,101896,18.828125,132677632,145559552
679,19,5,101794,20.4375,125116416,144216064
679,19,6,101845,19.53125,130191360,145092608
679,20,5,101747,20.171875,130768896,145342464
679,20,6,101898,19.875,130977792,144891904
680,1,5,102195,20.0625,131629056,146661376
680,1,6,102164,19.859375,132071424,146493440
680,2,5,101939,21.546875,125349888,145342464
680,2,6,102170,20.265625,130142208,145752064
680,3,5,102032,20.859375,130813952,145453056
680,3,6,102122,20.4375,131035136,146092032
680,4,5,102027,19.71875,131100672,145727488
680,4,6,102049,19.578125,131436544,145952768
680,5,5,102129,21.234375,125444096,145616896
680,5,6,102094,20.1875,130306048,145612800
680,6,5,102132,20.828125,131239936,146190336
680,6,6,102113,20.796875,131158016,146403328
680,7,5,102120,19.953125,131465216,146518016
680,7,6,102141,19.46875,131837952,146235392
680,8,5,102144,21.40625,125542400,145276928
680,8,6,102090,20.21875,130723840,145817600
680,9,5,102032,20.78125,131244032,146223104
680,9,6,102041,20.875,131276800,146423808
680,10,5,101972,20.25,131424256,146100224
680,10,6,102073,19.84375,131993600,145973248
680,11,5,102012,20.25,132268032,146128896
680,11,6,102149,19.25,133431296,146329600
680,12,5,102105,20.015625,132571136,145469440
680,12,6,102174,20.609375,133988352,146132992
680,13,5,101968,21.53125,132857856,146309120
680,13,6,102037,19.609375,132993024,145809408
680,14,5,102155,20.3125,131731456,145641472
680,14,6,102040,19.359375,131768320,145829888
680,15,5,101997,20.234375,132096000,145760256
680,15,6,102083,20.53125,132808704,146526208
680,16,5,102223,21.59375,132071424,145997824
680,16,6,102195,19.625,132284416,145805312
680,17,5,102075,20.0625,132296704,146731008
680,17,6,102092,19.71875,132919296,146534400
680,18,5,102030,19.828125,132952064,146579456
680,18,6,102161,20.546875,133832704,146763776
680,19,5,101965,21.46875,130695168,146386944
680,19,6,102099,19.546875,132079616,145920000
680,20,5,102081,20.1875,131354624,145760256
680,20,6,102044,19.265625,131842048,145674240
681,1,5,102190,19.5625,132026368,145498112
681,1,6,102197,19.734375,132063232,145424384
681,2,5,102406,20.640625,131743744,145756160
681,2,6,102345,19.265625,132374528,146087936
681,3,5,102294,19.609375,131854336,145637376
681,3,6,102342,19.015625,131952640,145756160
681,4,5,102380,19.953125,132939776,145653760
681,4,6,102339,19.984375,132452352,145797120
681,5,5,102381,20.78125,132177920,145780736
681,5,6,102354,18.765625,132464640,145813504
681,6,5,102216,19.59375,131919872,145776640
681,6,6,102405,18.796875,132136960,145805312
681,7,5,102245,19.25,132333568,146276352
681,7,6,102313,19.78125,132259840,146173952
681,8,5,102427,20.921875,132337664,146100224
681,8,6,102485,19.203125,132308992,145887232
681,9,5,102411,19.546875,132112384,146714624
681,9,6,102405,19.015625,132255744,146649088
681,10,5,102414,19.296875,132628480,146542592
681,10,6,102411,20.078125,132632576,146214912
681,11,5,102332,20.828125,132616192,146796544
681,11,6,102335,19.046875,132894720,146137088
681,12,5,102330,19.421875,131784704,145772544
681,12,6,102413,19.0625,132251648,145608704
681,13,5,102402,19.703125,132247552,146407424
681,13,6,102442,19.78125,132124672,146042880
681,14,5,102362,20.75,131338240,145719296
681,14,6,102386,18.953125,131334144,145690624
681,15,5,102514,19.390625,132587520,146280448
681,15,6,102583,18.875,132771840,145682432
681,16,5,102431,19.484375,132517888,145915904
681,16,6,102470,19.859375,132472832,146001920
681,17,5,102513,20.875,131358720,145862656
681,17,6,102366,19.125,131747840,146014208
681,18,5,102392,19.390625,132005888,146223104
681,18,6,102509,18.765625,132157440,145879040
681,19,5,102400,19.25,132427776,146591744
681,19,6,102505,20.078125,132657152,146059264
681,20,5,102334,20.6875,132243456,146583552
681,20,6,102316,19.078125,131543040,146104320
682,1,5,102509,20.234375,132059136,145711104
682,1,6,102639,19.390625,132505600,145973248
682,2,5,102614,20.390625,133050368,145760256
682,2,6,102550,19.96875,133103616,145879040
682,3,5,102728,20.28125,133550080,146239488
682,3,6,102630,20.625,133775360,146472960
682,4,5,102676,20.265625,131776512,146321408
682,4,6,102517,19.78125,132259840,145850368
682,5,5,102688,20.28125,132681728,145797120
682,5,6,102636,20.03125,132521984,145821696
682,6,5,102643,20.5625,132665344,145588224
682,6,6,102634,20.328125,133103616,146239488
682,7,5,102540,20.421875,133378048,146051072
682,7,6,102653,19.328125,132657152,146116608
682,8,5,102676,20.28125,132595712,146460672
682,8,6,102680,19.71875,132829184,145973248
682,9,5,102602,20.34375,133169152,145240064
682,9,6,102707,20.34375,134008832,145936384
682,10,5,102731,20.3125,132001792,146337792
682,10,6,102655,19.890625,132386816,146407424
682,11,5,102724,20.03125,132841472,146550784
682,11,6,102677,19.453125,133066752,146329600
682,12,5,102605,20.328125,133877760,145965056
682,12,6,102598,20.40625,133902336,145686528
682,13,5,102656,20.234375,132648960,146149376
682,13,6,102590,19.53125,132849664,146321408
682,14,5,102641,19.9375,133713920,145473536
682,14,6,102561,19.796875,133189632,146141184
682,15,5,102720,20.453125,133521408,146366464
682,15,6,102716,20.484375,134094848,146464768
682,16,5,102654,20.3125,132558848,146878464
682,16,6,102717,19.734375,132579328,146657280
682,17,5,102718,20.375,133038080,147779584
682,17,6,102702,19.96875,132456448,147202048
682,18,5,102634,20.734375,132841472,146935808
682,18,6,102619,20.640625,132493312,146845696
682,19,5,102607,20.09375,132272128,146026496
682,19,6,102640,19.6875,132251648,146038784
682,20,5,102649,20.515625,133455872,146210816
682,20,6,102627,20.078125,132816896,146329600
683,1,5,102944,19.671875,133623808,146669568
683,1,6,102870,19.828125,134017024,146067456
683,2,5,102933,19.578125,131444736,145793024
683,2,6,102805,19.046875,131698688,145788928
683,3,5,102965,19.609375,131956736,146329600
683,3,6,102989,19.234375,132227072,145965056
683,4,5,102956,19.71875,132780032,145879040
683,4,6,102875,20.125,132784128,146030592
683,5,5,102847,19.53125,131514368,146468864
683,5,6,102933,19.234375,132120576,145997824
683,6,5,102931,19.71875,132435968,145842176
683,6,6,102864,19.578125,132481024,146522112
683,7,5,102949,19.796875,133058560,146206720
683,7,6,102954,19.8125,133021696,146046976
683,8,5,102955,19.90625,132141056,146096128
683,8,6,102844,18.90625,132063232,146071552
683,9,5,102983,19.46875,132489216,146354176
683,9,6,102879,19.234375,132685824,146010112
683,10,5,102907,19.734375,133091328,146169856
683,10,6,102832,19.953125,133320704,146542592
683,11,5,102896,19.609375,132595712,146059264
683,11,6,102956,19.375,130854912,145903616
683,12,5,102973,19.8125,131133440,146026496
683,12,6,102822,18.65625,131162112,146386944
683,13,5,102886,19.84375,131440640,145674240
683,13,6,102902,20.328125,131637248,145846272
683,14,5,102933,19.546875,133214208,146518016
683,14,6,102910,18.921875,130416640,146231296
683,15,5,102932,19.859375,131358720,145977344
683,15,6,102892,19.15625,130920448,146128896
683,16,5,103048,20.078125,131489792,146452480
683,16,6,102847,20.359375,131547136,145985536
683,17,5,103004,19.640625,132624384,145620992
683,17,6,102976,19.421875,134279168,146059264
683,18,5,102883,19.578125,131432448,146100224
683,18,6,102929,19.3125,131833856,146137088
683,19,5,103034,19.578125,132268032,146100224
683,19,6,102925,20.53125,132112384,145977344
683,20,5,102920,19.65625,132538368,146190336
683,20,6,102847,19.484375,133046272,146006016
684,1,5,103300,20.65625,132091904,146112512
684,1,6,103245,19.734375,132300800,146386944
684,2,5,103193,20.5625,132931584,145887232
684,2,6,103268,20.640625,133255168,146108416
684,3,5,103169,20.15625,133066752,146075648
684,3,6,103287,20.40625,132653056,146722816
684,4,5,103175,20.296875,132612096,146812928
684,4,6,103068,19.765625,132661248,145924096
684,5,5,103193,20.59375,133804032,146669568
684,5,6,103276,20.453125,133353472,145920000
684,6,5,103166,20.71875,133582848,146333696
684,6,6,103141,20.5625,131518464,146333696
684,7,5,103299,20.296875,131190784,146100224
684,7,6,103254,19.71875,131670016,146341888
684,8,5,103216,20.8125,131362816,145997824
684,8,6,103109,19.796875,131710976,146526208
684,9,5,103164,20.421875,133255168,146370560
684,9,6,103153,20.328125,130736128,146448384
684,10,5,103254,20.765625,130744320,146276352
684,10,6,103237,19.53125,130928640,146079744
684,11,5,103201,20.65625,130871296,146132992
684,11,6,103191,19.9375,131194880,145833984
684,12,5,103133,20.34375,134103040,146378752
684,12,6,103163,20.234375,131854336,146665472
684,13,5,103165,20.40625,132063232,146141184
684,13,6,103189,19.890625,131633152,146731008
684,14,5,103266,20.5625,132063232,147017728
684,14,6,103130,19.40625,133640192,145993728
684,15,5,103193,19.984375,133554176,145747968
684,15,6,103135,20.6875,133574656,146567168
684,16,5,103227,20.8125,131637248,145334272
684,16,6,103282,20.640625,132251648,146841600
684,17,5,103193,20.390625,132403200,146984960
684,17,6,103102,19.046875,132698112,146358272
684,18,5,103103,20.125,132702208,147189760
684,18,6,103084,20.671875,131891200,147177472
684,19,5,103135,20.34375,131747840,147156992
684,19,6,103168,19.765625,132878336,147238912
684,20,5,103208,20.828125,132448256,147304448
684,20,6,103248,18.625,132296704,147107840
